time,a,b,c,d,e,f,g,h,i,j,k,m,n,o,p,q,r,s,t
1562020740000,0,34,31572.8,30.98,9.21,30.05,11.08,46.51,40.85,100,67.15,72.86,53.73,68.05,25.81,25.37,22.69,0,49.0526122
1562020800000,0,36,31597.4,31,8.86,30.1,15.84,46.67,40.91,100,68.16,72.39,50.51,67.96,25.78,25.38,22.65,0,48.66071302
1562020860000,0,38,31623.5,31.11,8.95,30.2,22.05,46.44,40.93,100,68.94,73.67,55.35,68.63,25.84,25.45,22.7,0,48.6609637
1562020920000,0,43,31649.2,31.01,9.12,30.04,28.06,46.4,40.92,100,69.21,74.3,59.7,69.2,25.84,25.52,22.7,0,48.6608234
1562020980000,0,38,31672.4,31.09,9.48,30.17,31.57,46.24,41.04,100,69.5,74.67,56.11,69.35,25.82,25.43,22.67,0,48.66037971
1562021040000,0,33,31693.5,30.98,9.1,30.11,32.33,46.21,40.87,100,69.65,74.27,51.53,69.19,25.85,25.55,22.67,0,48.66068508
1562021100000,0,31,31710.5,30.99,9.69,30.11,32.68,46.16,40.89,100,69.44,74.65,53.65,69.4,25.77,25.24,22.63,0,48.66109568
1562021160000,0,28,31727.9,30.97,9.53,30.13,31.66,46.1,40.95,100,69.39,74.6,56.64,69.31,25.83,25.53,22.65,0,48.66091918
1562021220000,0,25,31746.7,30.94,9.65,30.03,29.01,45.98,41,99.99,68.87,74.25,54.85,69.06,25.78,25.44,22.59,0,48.66033514
1562021280000,0,26,31758.1,30.97,9.63,30.06,25.94,46.15,41.06,99.93,68.12,74.11,50.9,68.86,25.75,25.37,22.54,0,48.6611476
1562021340000,0,18,31764.9,30.91,9.76,30.11,22.58,45.94,40.84,100,67.53,73.67,48.93,68.56,25.76,25.35,22.56,0,48.66107574
1562021400000,0,10,31780.3,30.88,9.65,30.11,20.21,45.8,40.88,100,66.83,73.07,51.12,68.23,25.84,25.54,22.58,0,48.66119477
1562021460000,0,23,31789.3,30.86,9.82,30.11,18.87,46.01,40.79,99.95,66.35,73.41,53.96,68.35,25.77,25.44,22.52,0,48.66118595
1562021520000,0,17.5,31799.2,30.86,9.43,30.04,17.15,46.13,40.92,100,65.83,73.16,55.02,68.17,25.74,25.37,22.48,0,48.66046774
1562021580000,0,12,31810.4,30.95,10.4,30.07,16.05,46.09,40.97,100,65.34,73.47,55.85,68.27,25.7,25.26,22.48,0,48.26883929
1562021640000,0,18,31822.8,30.88,9.96,30.1,15.29,46.13,40.9,99.97,65.29,73.56,55.78,68.69,25.66,25.29,22.4,0,48.26896234
1562021700000,0,20.5,31840.3,30.78,10.11,30.06,15.43,46.11,40.8,100,65.36,73.99,55.62,69.03,25.67,25.33,22.38,0,48.2688565
1562021760000,0,23,31855.7,30.84,10.14,30.14,16.02,46.25,40.9,100,65.45,74.5,57.19,69.31,25.74,25.39,22.42,0,48.26921925
1562021820000,0,24,31869.6,30.86,10.19,30.15,17,46.24,40.91,100,66.01,74.76,57.07,69.6,25.69,25.24,22.41,0,48.26915636
1562021880000,0,24.5,31889,30.78,10.13,30.13,18.84,46.19,40.79,99.99,67.08,74.94,54.92,69.5,25.7,25.33,22.39,0,48.26957093
1562021940000,0,25,31903.1,30.96,9.94,30.24,19.81,46.14,40.95,100,67.87,74.72,53.99,69.45,25.79,25.46,22.46,0,48.26873921
1562022000000,0,19,31916.2,30.87,10.29,30.31,21.65,46.25,40.87,100,69.11,74.7,55.92,69.47,25.78,25.33,22.46,0,48.26965392
1562022060000,0,22.5,31937.2,30.97,10.43,30.41,23.92,46.33,41.08,99.68,69.7,74.75,56.61,69.45,25.67,25.23,22.34,0,48.26967529
1562022120000,0,26,31966.9,30.97,10.5,30.48,25.43,46.18,40.85,99.64,69.92,74.47,54.96,69.15,25.71,25.35,22.37,0,48.26956752
1562022180000,0,45,31993.2,31.01,10.58,30.56,26.94,46.09,40.79,99.93,70.06,74.05,52.73,68.93,25.74,25.39,22.37,0,48.26905934
1562022240000,0,43.5,32021.2,31.21,10.38,31.08,29.05,46.15,40.9,99.95,69.81,73.69,53.87,68.86,25.73,25.38,22.33,0,48.26882666
1562022300000,0,42,32050.9,31.49,11.21,31.77,29.82,45.93,40.86,99.97,69.41,74.42,58.45,69.13,25.7,25.41,22.3,0,47.87808404
1562022360000,0,46,32079.9,32.01,11.27,32.6,29.52,45.89,40.9,99.93,68.73,75.05,59.93,69.62,25.76,25.33,22.39,0,47.87773641
1562022420000,0,42.5,32105,32.63,11.24,33.45,28.49,46,40.96,100,67.35,75.35,57.93,69.81,25.75,25.31,22.39,0,47.87775414
1562022480000,0,39,32124.5,33.14,10.87,34.2,25.26,46.1,40.92,100,66.74,75.25,55.78,69.67,25.84,25.46,22.41,0,47.8781861
1562022540000,0,29,32138.9,33.79,10.64,34.67,22.93,45.96,40.99,100,66.22,74.86,56.5,69.73,25.86,25.49,22.45,0,47.87820096
1562022600000,0,21,32149.7,34.39,10.8,35.14,19.46,46.15,41,100,65.91,75.48,59.42,70.08,25.98,25.56,22.57,0,47.87782826
1562022660000,0,13,32164.6,34.83,10.84,35.36,15.87,46.24,40.82,100,66.23,76.07,58.85,70.25,25.98,25.64,22.58,0,47.87795038
1562022720000,0,27,32188.3,35.3,10.53,35.4,14.1,46.29,40.87,100,67.32,74.98,53.73,69.73,26.06,25.67,22.65,0,47.87843626
1562022780000,0,38.5,32225.6,35.66,10.94,35.17,13.26,46.22,40.89,99.84,68.31,74.59,49.8,69.45,26.12,25.71,22.72,0,47.87784062
1562022840000,0,50,32266.2,35.89,10.66,34.97,13.86,46.4,40.93,99.68,69.28,74.21,52.15,69.16,26.14,25.76,22.77,0,47.87859953
1562022900000,0,67,32318.1,36.05,10.26,34.56,15.74,46.45,41.06,99.99,70.26,74.41,55.56,69.27,26.18,25.82,22.82,0,47.8785922
1562022960000,0,73.5,32371.7,36.07,9.97,33.99,19.47,46.46,40.97,99.99,70.53,74.36,55.47,69.09,26.15,25.79,22.79,0,47.87769909
1562023020000,0,80,32424.7,35.97,10.1,33.48,22.63,46.46,41.04,99.94,70.52,73.76,53.32,68.72,26.15,25.78,22.82,0,47.87787227
1562023080000,0,78,32477,35.74,10.24,32.85,24.96,46.45,40.99,99.86,70.43,73.76,53.71,68.58,26.17,25.75,22.85,0,47.87826891
1562023140000,0,80.5,32532.3,35.21,10.03,32.13,28.28,46.24,40.97,100,70.34,74.17,56.98,69.1,26.13,25.61,22.81,0,47.87844712
1562023200000,0,83,32590.2,34.92,10.2,31.67,30.68,46.3,40.95,99.9,69.53,75.03,59.62,69.67,26.14,25.64,22.8,0,47.87815556
1562023260000,0,86,32641.3,34.49,10.26,31.27,31.04,46.34,41.01,99.68,68.76,75.26,57.67,69.91,26.09,25.65,22.77,0,47.48768203
1562023320000,0,68,32670.4,34.24,10.32,31.16,29.52,46.13,41.09,100,67.92,75.55,53.08,69.82,25.98,25.61,22.64,0,47.48739453
1562023380000,0,50,32688.4,33.85,10.24,31.2,27.68,46.08,40.94,100,67.34,74.9,51.49,69.6,25.92,25.55,22.57,0,47.48725054
1562023440000,0,25,32701.1,33.59,10.67,31.4,25.51,46.15,41,100,66.72,75.12,53.95,69.7,25.83,25.38,22.49,0,47.48697477
1562023500000,0,20,32710.3,33.5,10.3,31.69,22.97,46.14,40.91,99.98,66.42,75.37,57.22,69.81,25.85,25.5,22.46,0,47.48716171
1562023560000,0,15,32718.6,33.55,10.46,32.18,20.83,46.03,40.95,99.92,66.13,75.27,54.82,69.51,25.85,25.46,22.48,0,47.48684821
1562023620000,0,15,32732.7,33.59,10.54,32.41,18.78,46.1,41.01,99.59,66.01,74.33,50.52,69.1,25.81,25.42,22.44,0,47.48687153
1562023680000,0,19,32746.5,33.63,10.46,32.66,17.62,46.08,40.95,99.99,66.99,73.96,49.9,68.88,25.83,25.44,22.46,0,47.48734804
1562023740000,0,23,32764.8,33.76,10.45,32.99,18.49,46.31,40.95,100,67.96,74.03,53.88,69.07,25.78,25.36,22.4,0,47.48772463
1562023800000,0,29,32779.2,33.95,10.65,33.3,19.43,46.16,41.04,100,68.9,75.05,58.49,69.6,25.81,25.47,22.43,0,47.48747693
1562023860000,0,21,32789.7,34.13,10.57,33.63,21.12,46.19,40.9,100,69.8,75.35,57.7,69.81,25.82,25.38,22.44,0,47.48689512
1562023920000,0,13,32800.1,34.39,10.55,33.84,22.37,46.12,40.96,100,70.43,75.1,54.2,69.75,25.86,25.5,22.46,0,47.48770513
1562023980000,0,17,32809.4,34.52,10.33,33.96,22.59,46.29,40.84,99.97,70.64,75.6,55.73,70.07,25.89,25.51,22.52,0,47.48692914
1562024040000,0,17,32823.1,34.75,10.32,33.98,23.19,46.23,40.95,99.97,71.07,75.26,57.08,69.9,25.94,25.55,22.58,0,47.48711797
1562024100000,0,17,32842.9,34.97,10.56,33.98,24.19,46.21,41,100,70.56,75.97,58.93,70.51,25.95,25.53,22.61,0,47.48698202
1562024160000,0,30,32864.5,35.05,10.46,33.85,23.34,46.26,40.92,99.99,69.98,76.6,57.89,70.64,25.98,25.55,22.63,0,47.48729259
1562024220000,0,31.5,32885.8,35.13,10.52,33.83,22.08,46.13,41,100,69.57,75.27,52.01,69.89,25.98,25.6,22.6,0,47.48770502
1562024280000,0,33,32908.8,35.08,10.34,33.61,22.29,46.36,40.95,99.97,69.02,75.07,51.12,69.78,25.97,25.54,22.61,0,47.48706502
1562024340000,0,36,32935.1,35.07,10.34,33.24,22.62,46.32,40.95,100,68.48,75.79,53.88,70.21,25.97,25.62,22.61,0,47.09724625
1562024400000,0,33.5,32955.1,34.95,10.31,33.02,23.09,46.29,40.97,100,67.82,75.28,53.67,69.66,25.97,25.56,22.61,0,47.09666797
1562024460000,0,31,32979.1,34.84,10.32,32.85,24.05,46.12,40.92,100,66.98,74.09,51.91,69.01,26,25.64,22.64,0,47.09706508
1562024520000,0,38,33007.7,34.82,10.24,32.75,25.14,46.27,40.96,99.91,66.29,74.68,52.13,69.46,25.99,25.5,22.64,0,47.09717818
1562024580000,0,39,33030.3,34.62,10.55,32.64,25.8,46.17,41.02,99.89,66.08,74.49,54.04,69.14,25.94,25.56,22.57,0,47.09705445
1562024640000,0,40,33046.4,34.52,10.76,32.54,25.99,46.07,40.99,100,66.5,74.46,55.34,69.28,25.92,25.39,22.57,0,47.09631993
1562024700000,0,26,33064,34.42,10.8,32.44,26.09,46.27,40.93,100,67.56,75.05,56.61,69.53,25.95,25.55,22.6,0,47.09717945
1562024760000,0,25.5,33084.8,34.34,10.69,32.49,26.21,46.05,40.84,100,69.02,75.72,57.1,70.11,25.94,25.55,22.6,0,47.09690078
1562024820000,0,25,33105.4,34.35,10.63,32.62,24.79,46.21,40.93,99.98,69.95,76.2,57.33,70.35,25.96,25.61,22.57,0,47.09632239
1562024880000,0,32,33118.4,34.35,10.37,32.83,23.67,46.25,40.97,100,70.98,75.99,56.36,70.49,25.91,25.5,22.55,0,47.09681558
1562024940000,0,25.5,33132.6,34.3,10.39,32.85,21.99,46.05,40.99,100,71.27,75.79,54.67,70.3,25.92,25.59,22.55,0,47.09684756
1562025000000,0,19,33145.8,34.29,10.62,33.03,20.44,46.09,40.9,99.99,70.94,76,54.25,70.23,25.9,25.56,22.52,0,47.09642991
1562025060000,0,18,33157.5,34.3,10.41,33.03,18.59,46.03,40.89,100,70.47,75.65,53.63,69.99,25.87,25.45,22.51,0,47.09725964
1562025120000,0,19,33171.9,34.33,10.64,33.08,17.93,46.27,41,99.86,69.88,75.07,52.65,69.55,25.93,25.52,22.56,0,47.09662167
1562025180000,0,20,33191.8,34.43,10.44,33.26,19.04,46.27,40.98,98.71,68.96,74.63,53.32,69.37,25.98,25.53,22.59,0,47.09683203
1562025240000,0,32,33212.4,34.53,10.55,33.43,20.3,46.16,40.97,97.82,67.4,75.12,55.27,69.69,25.93,25.57,22.54,0,47.09726401
1562025300000,0,24.5,33221.9,34.6,10.32,33.61,21.95,46.13,40.83,96.51,66.51,74.39,53.58,69.13,25.91,25.56,22.53,0,47.09710926
1562025360000,0,17,33234.3,34.69,10.43,33.63,24.21,46.21,40.95,99.91,65.58,74.6,52.62,69.26,25.88,25.53,22.49,0,47.0963324
1562025420000,0,19,33241.9,34.7,10.43,33.42,25.77,46.25,40.99,100,65.26,75.17,55.81,69.69,25.85,25.46,22.48,0,47.0966968
1562025480000,0,18,33256.4,34.75,10.59,33.31,27.47,46.19,41.02,99.84,65.9,74.73,56.32,69.51,25.91,25.5,22.54,0,47.09706889
1562025540000,0,17,33270.6,34.82,10.27,33.39,27.91,46.18,40.97,97.72,67.1,74.84,56.15,69.7,25.88,25.48,22.51,0,47.09704722
1562025600000,0,19,33282.4,34.72,10.73,33.38,26.97,45.95,40.92,99.97,68.4,76.13,57.3,70.56,25.83,25.38,22.44,0,47.09654715
1562025660000,0,19.5,33293.8,34.78,10.63,33.43,25.29,46.05,40.96,99.82,69.43,76.74,56.96,70.79,25.85,25.44,22.48,0,47.09723862
1562025720000,0,20,33304.6,34.78,10.69,33.33,23.77,46.02,40.94,99.92,70.65,75.67,52.88,70.27,25.82,25.46,22.43,0,46.70619287
1562025780000,0,18,33321.5,34.72,10.62,33.12,22.32,45.99,40.94,99.65,71.19,75.33,51.53,69.88,25.89,25.45,22.53,0,46.70667888
1562025840000,0,23.5,33341.7,34.61,10.62,33.05,21.46,46.17,40.85,99.88,71.39,75.67,54.75,70.1,25.93,25.54,22.56,0,46.70651583
1562025900000,0,29,33360.4,34.71,10.3,33.21,21.37,46.09,41.05,99.5,71.52,75.35,55.42,69.85,25.95,25.61,22.57,0,46.70648074
1562025960000,0,27,33376.9,34.7,10.72,33.09,21.25,46.11,41.01,95.71,71.12,74.78,54.04,69.31,25.93,25.44,22.56,0,46.70613438
1562026020000,0,24.5,33390.5,34.66,10.21,33.08,21.83,46.24,41.03,94.19,70.65,74.89,52.98,69.49,25.96,25.57,22.58,0,46.70654167
1562026080000,0,22,33410,34.64,10.52,33.16,21.9,46.25,40.95,97.72,69.67,74.93,54.67,69.49,25.88,25.47,22.48,0,46.70675556
1562026140000,0,29,33431.5,34.66,10.92,33.44,21.64,46.21,40.96,97.41,68.31,75.44,57.37,69.84,25.88,25.49,22.47,0,46.70673682
1562026200000,0,29,33448.9,34.7,10.62,33.49,21.7,46.27,41.01,99.67,66.92,75.39,57.18,69.97,25.92,25.47,22.53,0,46.70694338
1562026260000,0,29,33465.3,34.7,10.57,33.59,22.5,46.14,41.02,95.22,65.98,75.45,55.49,69.95,25.87,25.45,22.46,0,46.7069954
1562026320000,0,27,33486.6,34.82,10.95,33.66,23.57,46.34,40.94,97.1,65.31,75.51,54.62,70.17,25.86,25.41,22.45,0,46.70681377
1562026380000,0,24.5,33500.1,34.95,10.98,33.74,23.08,46.34,41.03,92.15,64.96,76.28,55.19,70.41,25.82,25.37,22.42,0,46.70641017
1562026440000,0,22,33518,34.88,10.71,33.57,23.31,46.12,40.97,99.56,65.51,75.88,54.31,70.02,25.92,25.59,22.49,0,46.70608281
1562026500000,0,28,33536.4,35.01,10.55,33.85,23.9,46.02,40.87,96.8,66.59,75.04,52.2,69.72,25.98,25.58,22.57,0,46.70631374
1562026560000,0,27,33550.9,35.11,10.44,33.75,24.95,46.1,41.05,93.02,67.62,75.18,53.37,69.82,25.92,25.55,22.51,0,46.70682785
1562026620000,0,26,33561.5,35.05,10.91,33.48,25.43,46.25,40.98,93.45,69.14,75.31,54.94,69.83,25.93,25.55,22.53,0,46.70659218
1562026680000,0,15,33576.8,35.12,11.05,33.57,25.42,46.16,40.87,93.97,70.58,75.06,54.27,69.4,25.99,25.5,22.61,0,46.70610025
1562026740000,0,22.5,33597.1,35.05,10.81,33.52,25.6,46.07,41,89.88,71.77,74.37,53.17,69.15,25.95,25.51,22.56,0,46.70660976
1562026800000,0,30,33613.9,35.12,10.68,33.64,25.96,46.21,40.92,92.32,71.97,74.64,55.64,69.51,25.96,25.58,22.56,0,46.70644217
1562026860000,0,27,33633.8,35.1,10.54,33.56,26.28,45.91,40.95,92.29,71.78,75.28,58.6,69.73,25.98,25.6,22.59,0,46.31602484
1562026920000,0,24,33646.1,35.07,10.81,33.43,25.34,46.26,40.98,92,71.41,75.27,57.17,69.82,25.94,25.49,22.55,0,46.31694271
1562026980000,0,21,33661.5,35.16,10.71,33.48,23.77,46.07,41.02,88.62,70.69,75.34,55.7,69.92,25.98,25.57,22.58,0,46.31614697
1562027040000,0,25,33675.2,35.15,10.57,33.4,21.99,46.08,41.1,92.92,69.6,75.38,56.13,70.22,25.97,25.55,22.56,0,46.31667594
1562027100000,0,22.5,33689.1,35.09,10.54,33.41,19.87,46.09,41.03,86.22,68.1,76.22,58.29,70.58,25.97,25.54,22.56,0,46.3160366
1562027160000,0,20,33708.3,35.09,10.6,33.14,18.01,46.08,41.15,91.55,66.82,76.4,56.68,70.66,25.96,25.49,22.57,0,46.31600907
1562027220000,0,27,33729.5,35.01,10.14,33.24,16.91,46.23,40.99,88.33,65.72,75.76,51.89,70.33,25.95,25.54,22.55,0,46.3163751
1562027280000,0,26,33741.1,34.93,11,33.03,16.63,46.26,41,88.77,65.19,75.54,50.06,69.87,25.9,25.42,22.52,0,46.31698422
1562027340000,0,25,33753.2,34.93,10.93,33.08,18.25,46.21,41.02,90.93,65.01,74.89,52.21,69.64,25.94,25.6,22.55,0,46.31676723
1562027400000,0,19,33768.4,34.82,10.68,33.18,20.87,46.36,40.88,86.95,65.42,75.12,54.76,69.6,25.96,25.54,22.57,0,46.31686939
1562027460000,0,21,33784.3,34.81,10.68,33.16,23.66,46.41,40.92,88.44,66.28,74.75,52.98,69.1,25.99,25.61,22.58,0,46.31654281
1562027520000,0,23,33803.8,34.87,10.31,33.24,26.38,46.48,40.94,85.83,67.51,74.16,50.78,68.93,26.01,25.55,22.6,0,45.92662508
1562027580000,0,28,33819.4,34.93,10.6,33.56,29.51,46.16,41.02,88.98,69.38,74.09,53.79,69.01,25.94,25.51,22.54,0,45.92661377
1562027640000,0,23,33832.5,34.9,10.69,33.43,32.36,46.08,41.02,88.52,70.96,74.93,58.91,69.55,25.91,25.51,22.49,0,45.92630809
1562027700000,0,18,33853.6,34.98,10.94,33.51,33.7,46.23,40.9,84.54,72.09,75.54,60.4,69.93,25.95,25.57,22.56,0,45.92678677
1562027760000,0,35,33874.2,34.99,10.88,33.71,32.56,46.15,40.87,81.56,72.84,75.53,56.53,70.1,25.99,25.57,22.59,0,45.92658867
1562027820000,0,29.5,33888.8,35.1,10.92,33.73,30.39,46.04,41,81,72.91,75.65,54.27,70.26,25.95,25.67,22.52,0,45.92653174
1562027880000,0,24,33903.1,35.24,11.06,33.91,26.58,46.09,41.14,81.99,72.35,76.07,55.99,70.43,25.91,25.45,22.5,0,45.92626843
1562027940000,0,17,33911.4,35.13,10.9,33.81,22.03,46,40.96,80.91,71.71,76.29,59.32,70.54,25.92,25.55,22.52,0,45.92623611
1562028000000,0,19,33927.9,35.23,11.24,33.78,18.14,45.99,41.01,86.15,70.36,76.52,58.2,70.58,25.92,25.35,22.55,0,45.92635544
1562028060000,0,21,33943.5,35.23,10.79,33.54,14.69,46.16,41.08,80.52,68.45,76.12,54.03,70.33,25.97,25.58,22.55,0,45.53708134
1562028120000,0,26,33965.4,35.13,10.82,33.23,11.79,46.26,41.06,80.97,66.63,75.45,51,69.87,25.98,25.6,22.62,0,45.53645572
1562028180000,0,28.5,33984.3,35.17,10.57,33.43,10.93,46.35,41,81.27,65.35,75.04,50.66,69.4,25.95,25.57,22.55,0,45.53726338
1562028240000,0,31,34002.6,35.04,10.56,33.31,12.35,46.41,40.99,80.15,64.94,74,52.48,68.88,25.92,25.49,22.52,0,45.53684577
1562028300000,0,23,34015.2,34.94,10.39,33.31,15.28,46.34,40.83,76.72,65.2,73.9,53.54,68.71,25.94,25.48,22.55,0,45.53641732
1562028360000,0,23.5,34032.4,34.94,10.46,33.42,19.44,46.36,40.93,82.27,66.24,73.6,54.33,68.71,25.91,25.56,22.49,0,45.53694039
1562028420000,0,24,34046.5,34.96,10.58,33.47,24.18,46.46,41.02,80.49,67.25,74.18,54.61,69.01,25.84,25.39,22.44,0,45.53637825
1562028480000,0,24,34066.4,34.85,10.58,33.34,28.91,46.32,40.88,81.22,68.71,74.42,55.89,69.26,25.86,25.52,22.45,0,45.14738653
1562028540000,0,28,34087.5,34.89,10.44,33.37,32.83,46.27,41.03,74.08,69.96,75.12,57.06,69.69,25.9,25.58,22.46,0,45.14674533
1562028600000,0,32,34103.1,34.89,10.38,33.41,34.89,46.12,41.07,75.39,70.76,75.24,57.89,69.92,25.85,25.41,22.44,0,45.14731088
1562028660000,0,23,34119.4,34.8,10.8,33.24,35.9,45.99,40.98,78.57,71.39,75.49,58.67,70.2,25.88,25.46,22.48,0,45.14738043
1562028720000,0,22.5,34132.1,34.79,10.68,33.19,34.28,46.03,41.07,74.44,72.17,76.06,57.46,70.47,25.96,25.6,22.54,0,45.14673426
1562028780000,0,22,34149.6,34.87,10.96,33.22,31.95,45.99,41.12,72.8,72.15,75.86,55.23,70.28,25.97,25.54,22.58,0,44.75687485
1562028840000,0,31,34168.2,34.87,10.82,33.47,27.96,45.96,41.06,70.1,71.49,75.7,54.2,70.17,25.91,25.47,22.5,0,44.75689741
1562028900000,0,27,34185.8,34.75,10.88,33.32,24.38,45.88,40.96,71.87,70.25,75.68,53.33,70.09,25.86,25.37,22.46,0,44.75734026
1562028960000,0,23,34206.9,34.87,10.81,33.51,20.53,46.07,41.03,69.06,68.9,75.05,51.62,69.57,25.87,25.36,22.48,0,44.75739721
1562029020000,0,25,34217.5,34.98,10.69,33.72,17.56,45.97,41.13,69.06,67.32,74.52,51.55,69.18,25.91,25.47,22.52,0,44.756844
1562029080000,0,25.5,34237.1,35,10.75,33.76,15.47,46.04,41.12,70.62,66.31,74.48,53.36,69.11,25.86,25.38,22.45,0,44.75717843
1562029140000,0,26,34254.6,35.02,10.58,33.78,15.18,46.04,41.09,72.48,65.95,73.84,56.31,68.98,25.88,25.42,22.5,0,44.36756297
,,,,,,,,,,,,,,,,,,,0.000810935
,,,,,,,,,,,,,,,,,,,0.000147369
,,,,,,,,,,,,,,,,,,,0.000550209
,,,,,,,,,,,,,,,,,,,0.000521471
time,a,b,c,d,e,f,g,h,i,j,k,m,n,o,p,q,r,s,#VALUE!
1562089760000,0,0,1.88,52.75,23.62,49.72,33.83,46,41.12,70.59,69.92,77.24,71.51,74.81,26,25.43,21.2,0,43.97704268
1562089820000,0,-7225.63,2,52.71,23.84,49.61,34.31,45.89,41.04,71.89,71,77.34,72.31,74.95,25.94,25.52,21.13,0,43.97698319
1562089880000,0,-11561,2,52.67,23.3,49.47,34.16,45.98,41.03,70.16,71.99,77.11,73.55,74.88,25.93,25.4,21.17,0,43.97740036
1562089940000,0,0,2,52.67,23.78,49.32,33.51,45.78,41.23,69.6,72.56,77.12,73.75,74.85,25.98,25.32,21.19,0,43.58745578
1562090000000,0,0,2.38,52.64,23.92,49.03,31.43,46.05,41.15,67.09,73.26,77.26,71.7,74.93,26.04,25.62,21.23,0,43.58666552
1562090060000,0,0,3,52.53,24.01,49.13,30.21,45.85,41.05,69.55,73.31,77.6,68.91,74.99,26,25.48,21.21,0,43.58698432
1562090120000,0,1,3,52.54,24.2,49.12,29.02,45.82,40.99,71.18,73.12,77.75,67.89,74.93,26.01,25.42,21.18,0,43.58709395
1562090180000,0,0.44,3.33,52.61,24.09,49.38,28.41,45.88,41.13,67.04,72.13,77.81,67.82,74.99,25.96,25.31,21.17,0,43.19621
1562090240000,0,0.13,4,52.49,23.81,49.46,28.94,45.78,41.18,71.64,71.68,77.7,68.03,74.92,25.89,25.39,21.08,0,43.19620299
1562090300000,0,1,4,52.57,23.56,49.45,29.65,45.73,41.2,71.99,70.82,77.24,69.91,74.66,25.94,25.46,21.11,0,43.19608953
1562090360000,0,0.5,4.38,52.59,23.96,49.42,29.93,45.79,41.08,69.75,70.14,77.87,71.08,75.05,25.93,25.51,21.12,0,43.19599723
1562090420000,0,0,5.88,52.6,23.56,49.56,31.38,45.86,41.04,71.12,69.68,77.45,71.92,74.87,25.91,25.37,21.1,0,42.80499936
1562090480000,0,2,6,52.53,23.68,49.29,31.69,45.9,41.22,70.14,68.6,77.4,72.39,74.88,25.92,25.42,21.15,0,42.80532583
1562090540000,0,1.38,6.88,52.56,23.92,49.56,31.64,45.84,40.93,71.32,68.56,77.2,72.26,74.94,25.91,25.33,21.13,0,42.80489638
1562090600000,0,1,7.75,52.53,24.19,49.58,31.37,45.98,41.06,74.2,68.39,77.55,71.54,75.12,25.92,25.39,21.13,0,42.4142406
1562090660000,0,1,8,52.47,23.76,49.46,30.93,45.87,41.17,72.84,68.65,77.73,69.89,75.18,25.92,25.33,21.11,0,42.4140788
1562090720000,0,0.5,8.25,52.55,24,49.49,30.56,45.84,41.16,74.56,69.11,77.81,68.37,75.14,25.9,25.47,21.08,0,42.4137831
1562090780000,0,0.11,9,52.55,24.04,49.53,30.99,45.86,41.02,72.53,70.54,77.84,67.08,75.15,25.94,25.46,21.1,0,42.02135512
1562090840000,0,1,9,52.58,23.97,49.41,32.39,45.76,40.99,71.04,71.34,77.49,68.08,74.83,25.92,25.31,21.13,0,42.02126127
1562090900000,0,0.5,9,52.63,23.6,49.21,32.75,45.81,41.17,70.94,71.72,77.48,69.6,74.87,26.02,25.52,21.21,0,42.02143742
1562090960000,0,0,9,52.6,24.06,49.42,33.53,45.78,41,72.99,72.11,78.03,68.76,75.06,26,25.28,21.18,0,42.02164159
1562091020000,0,0,9,52.64,23.83,49.82,34.63,45.85,41.25,77.34,72.57,77.82,67.22,75,25.83,25.15,21.04,0,41.62904795
1562091080000,0,0,9.38,52.68,24.5,49.7,36.01,45.78,41.07,74.46,72.77,77.31,69.04,74.62,25.87,25.37,21.08,0,41.62827646
1562091140000,0,0,10,52.72,24.39,49.49,36.9,45.6,41.15,70.26,73.51,77.1,72.3,74.63,25.92,25.31,21.13,0,41.23479949
1562091200000,0,1,10,52.66,24.44,49.44,36.91,45.78,41.05,73.69,73.73,77.54,74.22,74.97,25.99,25.49,21.2,0,41.23488071
1562091260000,0,0.44,10,52.64,24.38,49.74,35.8,45.7,41.03,76.57,73.53,77.36,74.71,74.9,25.9,25.4,21.09,0,41.23526404
1562091320000,0,0.13,10.75,52.59,23.85,49.47,33.47,45.63,41.07,72.54,72.27,77.26,74.03,75.05,25.98,25.42,21.17,0,40.84039745
1562091380000,0,1,11.88,52.57,23.89,49.42,29.58,45.69,41.12,70.77,71.33,77.52,72.1,75.18,25.9,25.31,21.1,0,40.8405236
1562091440000,0,1,12,52.59,23.75,49.45,26.64,45.79,40.99,70.63,69.7,77.74,69.69,75.3,25.88,25.38,21.09,0,40.84064479
1562091500000,0,1,12,52.46,23.94,49.19,23.31,45.89,40.94,73.16,68.15,77.56,68.56,75.14,25.95,25.37,21.17,0,40.44437176
1562091560000,0,0,12,52.48,23.9,49.22,21.51,45.78,41.05,72.92,67.7,77.38,67.81,75.01,25.96,25.34,21.19,0,40.44425285
1562091620000,0,0,12,52.52,23.67,49.55,21.08,46.03,41.06,72.76,67.73,77.33,67.82,74.87,25.88,25.35,21.09,0,40.4449684
1562091680000,0,0,12,52.43,23.78,49.38,23.02,46.03,41.15,73.86,68.25,77.46,68.14,74.93,25.9,25.35,21.09,0,40.04749856
1562091740000,0,0,12,52.48,23.67,49.66,26.2,46.16,41.13,75.04,68.59,77.77,68.09,74.81,25.91,25.47,21.06,0,40.04726987
1562091800000,0,0,12,52.55,23.96,49.55,30.06,46.02,41.08,71.43,69.44,77.5,67.07,74.83,25.84,25.31,21.02,0,40.04748396
1562091860000,0,0,12,52.58,23.66,49.61,33.96,45.86,41.04,74.34,70.51,77.41,67.48,74.8,25.9,25.45,21.1,0,39.64897489
