time,ALARM.PERIOD,ALARM.TOTAL,C01.MV,C01.PV,C01.SV,C02.MV,C02.PV,C02.SV,C03.MV,C03.PV,C03.SV,C04.MV,C04.PV,C04.SV,C05.MV,C05.PV,C05.SV,C06.MV,C06.PV,C06.SV,C07.MV,C07.PV,C07.SV,C08.MV,C08.PV,C08.SV,C09.MV,C09.PV,C09.SV,C10.MV,C10.PV,C10.SV,C11.MV,C11.PV,C11.SV,C12.MV,C12.PV,C12.SV,C13.MV,C13.PV,C13.SV,C14.MV,C14.PV,C14.SV,C15.MV,C15.PV,C15.SV,C16.MV,C16.PV,C16.SV,C17.MV,C17.PV,C17.SV,C18.MV,C18.PV,C18.SV,C19.MV,C19.PV,C19.SV,C20.MV,C20.PV,C20.SV,FI105.F,FI106.F,FI107.F,FI202.F,FI252.F,FI307.F,FI308.F,FI310.F,FI406.F,FIC101.MV,FIC101.PV,FIC101.SV,FIC102.MV,FIC102.PV,FIC102.SV,FIC103.MV,FIC103.PV,FIC103.SV,FIC201.MV,FIC201.PV,FIC201.SV,FIC251.MV,FIC251.PV,FIC251.SV,FIC301.MV,FIC301.PV,FIC301.SV,FIC302.MV,FIC302.PV,FIC302.SV,FIC303.MV,FIC303.PV,FIC303.SV,FIC304.MV,FIC304.PV,FIC304.SV,FIC305.MV,FIC305.PV,FIC305.SV,FIC306.MV,FIC306.PV,FIC306.SV,FIC401.MV,FIC401.PV,FIC401.SV,FIC402.MV,FIC402.PV,FIC402.SV,FIC403.MV,FIC403.PV,FIC403.SV,FIC404.MV,FIC404.PV,FIC404.SV,FIC405.MV,FIC405.PV,FIC405.SV,LIC101.MV,LIC101.PV,LIC101.SV,LIC102.MV,LIC102.PV,LIC102.SV,LIC201.MV,LIC201.PV,LIC201.SV,LIC251.MV,LIC251.PV,LIC251.SV,LIC301.MV,LIC301.PV,LIC301.SV,LIC401.MV,LIC401.PV,LIC401.SV,LIC402.MV,LIC402.PV,LIC402.SV,LIC402B.MV,LIC402B.PV,LIC402B.SV,LIC403.MV,LIC403.PV,LIC403.SV,MERIT.V01,MERIT.V02,MERIT.V06,MONITOR.Abnormal,OPERATE.PERIOD,OPERATE.TOTAL,PI106.P,PIC101.MV,PIC101.PV,PIC101.SV,PIC102.MV,PIC102.PV,PIC102.SV,PIC201.MV,PIC201.PV,PIC201.SV,PIC301.MV,PIC301.PV,PIC301.SV,PIC401.MV,PIC401.PV,PIC401.SV,QI101.Q,QI101.Qs,QI102.Q,QI102.Qs,QI103.Q,QI103.Qs,QI104.Q,QI104.Qs,QI105.Q,QI105.Qs,QI106.Q,QI106.Qs,QI301.Q,QI301.Qs,QI302.Q,QI302.Qs,QI401.Q,QI401.Qs,QI402.Q,QI402.Qs,QI403.Q,QI403.Qs,QI404.Q,QI404.Qs,QI405.Q,QI405.Qs,QIC101.MV,QIC101.PV,QIC101.SV,QIC102.MV,QIC102.PV,QIC102.SV,QIC103.MV,QIC103.PV,QIC103.SV,QIC104.MV,QIC104.PV,QIC104.SV,QIC105.MV,QIC105.PV,QIC105.SV,QIC401.MV,QIC401.PV,QIC401.SV,TI101.T,TI105.T,TI106.T,TIC102.MV,TIC102.PV,TIC102.SV,TIC103.MV,TIC103.PV,TIC103.SV,TIC104.MV,TIC104.PV,TIC104.SV,TIC201.MV,TIC201.PV,TIC201.SV,TIC202.MV,TIC202.PV,TIC202.SV,TIC301.MV,TIC301.PV,TIC301.SV,TIC302.MV,TIC302.PV,TIC302.SV,TIC401.MV,TIC401.PV,TIC401.SV,TIC402.MV,TIC402.PV,TIC402.SV
1562109260000,28,4421.375,35.49910523,0,0,10.61372645,0,0,69.81397973,0,0,0,0,0,34.03164357,0,0,36.8125454,0,0,10.5675213,0,0,46.33375761,0,0,40.8403434,0,0,28.48362238,0,0,68.06000941,0,0,100,0,0,100,0,0,76.0640598,0,0,51.15432246,0,0,72.73929431,0,0,55.86306966,0,0,70.3574929,0,0,0,0,0,0,0,0,25.939014,25.47512005,22.54640181,23.17385487,8.123526576,0.040954041,22.60587832,9.885869238,0.681927169,35.49007916,0.671831734,0.681132146,10.78427091,5.579868418,5.613128479,69.81276716,1.052578892,1.052592432,36.7562339,5.549149116,5.548874862,10.61961043,1.079984202,1.079973977,46.31511077,2.587327502,2.6,41.06397346,51.56092185,51.65,28.43270549,2.766248914,2.764069303,68.03740321,4.328056522,4.328039583,100,12.52819374,12.53171359,100,10.02255578,10.0175403,76.01020426,7.023633657,7.031361189,51.44038954,3.024310823,3.024225699,72.71972032,25.29470136,25.3,55.74139353,6.138326905,6.138440261,0,0,0,24.03305692,60.03039328,60,13.00683918,59.85388616,60,36.79159402,50.51241514,50,10.57100334,50.35040691,50,68.03621562,49.90723086,50,55.76465948,52.3288451,50,72.72171207,48.09723961,48.0971947,51.42108993,48.09723961,50,70.55678433,50.73610985,50,1719.4054,203.9650176,1668.629858,0,0,1,785.6022375,69.81676457,884.8613087,885,40.30284629,222.2479837,221.7695129,92.45307154,619.3725216,620,28.4420191,891.3377561,891.3340651,33.1882796,125.3953979,124.1,7.44611614,7.455420345,0.131,0.161337045,20.803,20.59358967,62.982,62.85368152,8.546,8.546660058,5.726392029,5.72329585,23.741,23.76803517,0.184,0.185973354,0.004,0.005765954,69.84945,120.4614978,3.934,3.9403855,781.407,731.9310952,780.436,732.0036621,34.06256409,7.446312179,7.5,100,0.131011295,0.131,27.7227435,20.80298791,21.6,0,62.98200046,62.982,0,8.545995639,8.546,70.32322438,0.004,0.004,83.18894037,146.0101245,205.6926708,42.31140226,148.760695,148.5,44.35227074,139.9630833,140,100,122.1219577,136,23.21386462,44.66109171,44.5,0,70.7662437,70.76615426,55.7261857,25.18060048,25,44.5831727,25.24276911,25,70.32193485,115.9222273,117,29.91735369,49.52695181,49.76596943
1562109320000,29.22222222,4439.333333,35.47686623,0,0,10.14076019,0,0,69.83222961,0,0,0,0,0,34.04369723,0,0,36.99092169,0,0,11.91477593,0,0,46.32436571,0,0,41.02807094,0,0,26.3315171,0,0,68.29653734,0,0,100,0,0,100,0,0,75.65905057,0,0,49.07937069,0,0,72.58596948,0,0,56.81057161,0,0,70.08831349,0,0,0,0,0,0,0,0,25.93791978,25.44728819,22.54957327,23.23875764,8.118587778,0.041022775,22.72766193,9.929480238,0.69262614,35.46986399,0.678243437,0.68079226,10.58675471,5.621280989,5.625925697,69.82538768,1.054874476,1.054843495,36.9819954,5.598889357,5.600645087,11.84596871,1.164300888,1.164350586,46.23938784,2.613459871,2.6,40.93006996,51.70831101,51.65,26.45804719,2.610950897,2.571910634,68.28425649,4.329335233,4.329251985,100,12.54251847,12.53438475,100,10.02881961,10.02224478,75.77833591,7.0318981,7.012850062,49.06546242,2.875793197,2.875781994,72.60708487,25.30563121,25.3,56.83771066,6.243655859,6.243590962,0,0,0,24.35932238,59.83870624,60,13.02030746,60.04814586,60,36.98376255,50.1650075,50,11.865476,49.17021673,50,68.28732403,50.18530669,50,56.82975369,50.20915583,50,72.60534216,49.1999015,49.20164991,49.06558578,49.1999015,50,71.38349987,50.49706687,50,1552.457473,37.01014315,1467.061598,0,0,1,785.000064,69.83766432,884.194926,885,40.17284843,221.5214283,224.4426172,92.57240729,620.212544,620,26.40929882,890.8631737,890.7343718,32.05662688,124.1524264,124.1,7.453574353,7.472112159,0.146111111,0.16237598,20.65988889,20.59869982,62.98644444,62.84586277,8.418888889,8.554444904,5.74231944,5.742999069,23.75077778,23.77446871,0.184,0.187037298,0.004888889,0.005667962,94.44102333,110.3260484,3.932222222,3.944897238,749.5021111,741.7697706,747.8244444,741.6891467,34.11545306,7.445900444,7.5,100,0.146111111,0.146111111,25.70412757,20.65988889,21.6,0,62.98644444,62.98644444,0,8.418888889,8.418888889,70.12034056,0.004888889,0.004888889,83.05318086,145.8049304,205.6574383,42.42044724,148.2502872,148.5,44.9309735,139.7301732,140,100,122.5389777,136,23.73155178,44.34819919,44.5,0,70.23739424,70.23742784,57.29786905,25.15770604,25,44.5628056,24.85801294,25,70.12125672,117.3289554,117,33.09731954,49.88805298,48.08647252
1562109380000,23,4457.875,35.53006984,0,0,10.56870047,0,0,69.81878654,0,0,0,0,0,33.88414087,0,0,37.2997666,0,0,13.6445429,0,0,46.35705818,0,0,41.15327028,0,0,20.19730404,0,0,68.53777861,0,0,100,0,0,100,0,0,75.20862359,0,0,51.63208617,0,0,72.23796037,0,0,55.4392566,0,0,69.91739165,0,0,0,0,0,0,0,0,25.94757059,25.51327005,22.54064928,23.16613655,8.196771521,0.041187378,22.57842902,9.964479784,0.694757341,35.4535107,0.681488245,0.678995922,10.52065359,5.62795491,5.626091659,69.83160135,1.054779546,1.05470665,37.29682478,5.61892559,5.61940639,13.53708083,1.305855118,1.305971498,46.32273097,2.606390728,2.6,40.89416818,51.75325009,51.65,20.62363371,2.063328216,1.972302713,68.50059689,4.344748536,4.344949811,100,12.58048011,12.59158951,100,10.0640068,10.05448051,75.36030182,6.992773336,6.992304871,51.5068726,3.00501231,3.005057539,72.24204099,25.30047901,25.3,55.4503761,6.081338288,6.081272666,0,0,0,24.98238086,59.70383962,60,12.45383834,60.1870229,60,37.29703478,50.18056392,50,13.56466329,48.74127802,50,68.5023027,50.09386269,50,55.44605555,49.23746612,50,72.24128859,51.84951165,51.84960606,51.53431128,51.84907121,50,71.8216694,50.24267439,50,1499.38227,-16.0528303,1514.976793,0,0,1,785.067942,69.81833267,885.2162189,885,40.71491636,221.7332352,218.9718166,92.52503854,619.3793344,620,20.47951215,890.9106975,890.9949502,33.18502194,123.0242772,124.1,7.503904482,7.492154524,0.161,0.162089699,20.139,20.61589646,62.928,62.84486356,8.633,8.615303486,5.762711092,5.76292353,23.778,23.77980631,0.187,0.186741863,0.005,0.006272329,127.1924,102.4232405,3.947,3.934007764,730.698,740.2794517,731.565,740.3813722,33.85121436,7.503752174,7.5,100,0.161,0.161,19.69983903,20.139,21.6,0,62.928,62.928,0,8.633,8.633,69.92881199,0.005,0.005,83.16810157,145.9609753,205.6609398,42.57065292,148.8694145,148.5,43.74257804,140.2135979,140,100,122.2104995,136,23.33800674,44.56009549,44.5,0,70.69836044,70.69810711,57.35996336,25.28222778,25,44.23165095,25.27935252,25,69.92834598,118.2343424,117,33.86709851,49.25744,49.78841305
1562109440000,26.33333333,4475.333333,35.5013276,0,0,10.65526128,0,0,69.8465881,0,0,0,0,0,33.91586784,0,0,37.32602503,0,0,16.63424194,0,0,46.54374057,0,0,40.98298009,0,0,23.11908483,0,0,68.82550742,0,0,100,0,0,100,0,0,76.09403804,0,0,54.19919724,0,0,72.40725942,0,0,56.32352767,0,0,70.3990853,0,0,0,0,0,0,0,0,25.9593595,25.5404617,22.54027883,23.21927769,8.305491003,0.041426206,22.59894833,9.976141728,0.70798061,35.50517263,0.673460377,0.67585923,10.39559011,5.63214977,5.627640189,69.82549708,1.055275677,1.055347009,37.31960836,5.621937131,5.622526362,16.51270881,1.563620064,1.563744044,46.38554275,2.605900556,2.6,41.09364174,51.60631292,51.65,22.85142408,2.262057729,2.287522431,68.82888128,4.354376917,4.354527148,100,12.53745684,12.54610935,100,10.05810782,10.04557741,75.87152474,7.030760956,7.03655254,54.08245014,3.152164239,3.151435882,72.3864839,25.29513897,25.3,56.26978571,6.16036742,6.160456894,0,0,0,25.49268139,59.76383626,60,12.91748982,59.83415207,60,37.31665677,49.98783776,50,16.55507028,47.9430057,50,68.83110603,50.16310477,50,56.2802292,50.6847018,50,72.38871845,51.50039192,51.50028025,54.09804583,51.50078078,50,71.79277701,49.92070739,50,1512.854246,-2.606608512,1497.820945,0,0,1,784.8792829,69.83623439,884.6011733,885,40.52713301,221.3648676,222.3337052,92.51584664,620.1138359,620,22.84409935,889.3382212,889.3215699,33.76871093,124.2605427,124.1,7.491911773,7.515896562,0.123666667,0.16222974,20.53988889,20.63416391,62.90933333,62.88911869,8.690777778,8.533313867,5.785868748,5.788308441,23.77355556,23.78053059,0.186111111,0.186695978,0.005,0.007161759,100.8586933,140.9037192,3.939888889,3.935321565,745.8935556,715.3550141,745.9303333,715.4294507,33.91200617,7.491918089,7.5,100,0.123666667,0.123666667,22.85885839,20.53988889,21.6,0,62.90933333,62.90933333,0,8.690777778,8.690777778,70.37718973,0.005,0.005,82.72426724,145.8581589,205.6509997,42.4149718,148.577611,148.5,44.46605119,139.9141255,140,99.99898074,122.461303,136,22.96215898,44.0389058,44.5,0,70.56325367,70.56355182,57.28022382,24.76678604,25,44.47115503,25.08814055,25,70.37594208,115.5285486,117,31.69530006,49.55860746,50.64971894
1562109500000,28.125,4492.75,35.37217738,0,0,10.53515102,0,0,69.80074325,0,0,0,0,0,33.60765295,0,0,37.28102111,0,0,20.00339519,0,0,46.40071349,0,0,40.79988223,0,0,22.78877435,0,0,68.81410897,0,0,100,0,0,100,0,0,76.74675288,0,0,55.75827656,0,0,72.8008705,0,0,56.682681,0,0,70.7525866,0,0,0,0,0,0,0,0,25.95107217,25.56104862,22.52343612,23.10540876,8.329775483,0.040890321,22.45650135,9.972640809,0.70910595,35.51322824,0.668932444,0.672787562,10.46293289,5.661159162,5.623770326,69.81511652,1.054405999,1.054359197,37.28303393,5.618635442,5.620488139,19.8626303,1.861155112,1.861159628,46.44458332,2.593675435,2.6,41.07665625,51.57103592,51.65,22.98758925,2.254997078,2.236862518,68.81893241,4.35420995,4.354159695,100,12.55299363,12.55180145,100,10.04602833,10.05013791,76.91220868,7.080877169,7.075782612,55.69497785,3.253145799,3.253228796,72.7980368,25.29924232,25.3,56.73342537,6.262921728,6.262859164,0,0,0,25.64974195,59.92814192,60,12.91257675,60.01724976,60,37.28122438,50.0243192,50,19.90143562,47.91799481,50,68.81767232,49.93488007,50,56.72559515,49.89780329,50,72.79852484,51.13631351,51.13606788,55.70709174,51.13637284,50,71.14185199,49.49723812,50,1459.655443,-55.79188727,1427.018323,0,0,1,785.129523,69.79827183,886.3028702,885,41.14028328,220.7661571,216.0015047,92.4970183,619.9093883,620,22.91557729,890.0284494,890.0645441,32.52823137,125.3095689,124.1,7.554734595,7.523525567,0.164,0.161522924,20.559,20.59603997,62.912,62.76740136,8.64,8.653750674,5.805152623,5.805834781,23.778,23.77809414,0.187,0.186206751,0.006,0.006902044,117.90999,165.370535,3.932,3.944147148,726.353,713.6279019,724.924,713.5539201,33.57791123,7.554394249,7.5,100,0.164,0.164,22.35243185,20.559,21.6,0,62.912,62.912,0,8.64,8.64,70.7567777,0.006,0.006,82.96089469,145.7686434,205.6650851,42.45530571,148.3962379,148.5,43.20242384,140.4139991,140,100,121.9172491,136,22.7716286,44.31545031,44.5,0,70.50387643,70.50365708,57.48835911,24.97141999,25,44.44620136,24.92367743,25,70.75691608,113.7996912,117,31.20830594,49.1345884,48.77821235
1562109560000,22,4512,35.34133395,0,0,10.73132863,0,0,69.73613308,0,0,0,0,0,33.25737509,0,0,37.31994076,0,0,22.89092727,0,0,46.45034295,0,0,40.9069696,0,0,23.45370929,0,0,69.12903012,0,0,100,0,0,100,0,0,76.27067571,0,0,57.78387347,0,0,72.65233654,0,0,54.03380493,0,0,70.43830446,0,0,0,0,0,0,0,0,25.95115247,25.60501181,22.53877147,23.19966298,8.337357351,0.040521905,22.6546866,10.0157501,0.670816411,35.29188747,0.674805655,0.667048746,10.59917024,5.61846611,5.613094734,69.75049773,1.052729272,1.052790579,37.347118,5.641144384,5.637798106,22.70919796,2.104264823,2.104393606,46.42544231,2.602501543,2.6,40.99850132,51.6948619,51.65,23.36572969,2.293680308,2.299377556,69.09857181,4.373346583,4.373486111,100,12.57979675,12.58622186,100,10.04633619,10.04176699,76.24261171,7.047127619,7.04556365,57.75078637,3.36173883,3.361844943,72.67517864,25.30481157,25.3,54.18577554,5.981533317,5.981535106,0,0,0,25.44852469,60.10469656,60,12.60704534,60.17457492,60,37.34440705,50.03364503,50,22.74542183,48.0232146,50,69.10464862,50.38377754,50,54.16333879,47.99847193,50,72.67316262,51.55088326,51.55103096,57.7711887,51.55088326,50,70.21427875,49.38413571,50,1407.15133,-108.2960001,1385.488475,0,0,1,785.5510816,69.75319107,886.6404505,885,41.2055949,218.8303525,221.6851415,92.50159635,620.3938062,620,23.35176579,889.7894138,889.8151946,31.77831058,123.8160401,124.1,7.598162153,7.556166474,0.155,0.159782135,20.702,20.61718775,62.864,62.89775636,8.55,8.460602494,5.848782131,5.85179695,23.781,23.75712744,0.186,0.183862661,0.007,0.006132957,164.3631,127.3182178,3.939,3.944484482,708.719,737.0362959,708.464,736.9345008,33.29075216,7.59404013,7.5,100,0.155,0.155,23.158799,20.702,21.6,0,62.864,62.864,0,8.55,8.55,70.44354702,0.007,0.007,82.56428535,145.447147,205.6887823,42.32058768,148.6940435,148.5,44.27868131,139.8982058,140,100,121.5129222,136,22.11120858,44.10962438,44.5,0,70.89542766,70.89567552,56.52085967,24.68942932,25,44.83434252,25.26347611,25,70.4450105,116.1023664,117,34.75966852,50.24689649,47.67257918
1562109620000,27.55555556,4529.555556,35.26105992,0,0,9.980460819,0,0,69.73029332,0,0,0,0,0,33.23289672,0,0,36.93154205,0,0,26.56325012,0,0,46.18012491,0,0,40.9824163,0,0,25.51518616,0,0,69.56907102,0,0,100,0,0,100,0,0,75.46094337,0,0,59.2540901,0,0,72.30237465,0,0,52.90197422,0,0,70.39464718,0,0,0,0,0,0,0,0,25.93407445,25.48363873,22.56833866,23.321277,8.239501281,0.040544918,22.76881253,10.0381022,0.649751693,35.24640261,0.671395742,0.66448446,10.49918041,5.59646484,5.597431531,69.72780564,1.04959448,1.04959779,36.94578237,5.627456421,5.627150327,26.42134504,2.422791426,2.422858594,46.05530732,2.609200075,2.6,40.94365733,51.73459171,51.65,25.3920572,2.527214624,2.536548522,69.57464119,4.411818316,4.411830444,100,12.54179224,12.56815466,100,10.02718192,10.01327418,75.43979955,7.044970609,7.0378021,59.21881307,3.461572843,3.461564256,72.29882886,25.29963533,25.3,52.80733606,5.784341605,5.784444893,0,0,0,24.78915228,60.31681183,60,12.0979509,60.1447901,60,36.93760313,49.57319687,50,26.47114747,47.27918115,50,69.5762948,50.14583668,50,52.82144209,49.92930815,50,72.29872665,50.31714354,50.31611299,59.21569065,50.31714354,50,69.79333176,49.82065194,50,1350.482275,-164.9763463,1281.798952,0,0,1,786.0324497,69.73075805,886.3871091,885,40.29742786,221.430014,220.255172,92.51061366,619.8422948,620,25.51770706,891.5594626,891.5696684,33.66859567,122.5873869,124.1,7.591970551,7.58959995,0.172777778,0.158947814,20.97311111,20.63494217,62.83911111,62.87757764,8.428222222,8.470304036,5.861867317,5.861268459,23.773,23.75985085,0.185111111,0.182724185,0.006111111,0.006778993,155.6407889,107.6952493,3.945222222,3.933323981,721.9287778,740.5127387,722.9671111,740.6303105,33.23768405,7.591356124,7.5,100,0.172777778,0.172777778,25.35566041,20.97311111,21.6,0,62.83911111,62.83911111,0,8.428222222,8.428222222,70.38555311,0.006111111,0.006111111,82.93584205,145.6880178,205.716056,42.11051794,148.6048166,148.5,44.04409578,140.079572,140,100,121.4464728,136,22.55023368,44.71079064,44.5,0,71.1434445,71.14302623,57.3108272,25.11085419,25,45.90228168,25.29558181,25,70.38467418,116.5137332,117,35.44713944,49.18024157,50.51784822
1562109680000,30.875,4546.25,35.22062986,0,0,10.14185436,0,0,69.70819951,0,0,0,0,0,33.23041202,0,0,35.92801834,0,0,30.6607215,0,0,46.20837293,0,0,40.95183953,0,0,22.41918547,0,0,69.42078597,0,0,100,0,0,100,0,0,76.64828402,0,0,56.21423916,0,0,72.77134523,0,0,57.29058035,0,0,70.84593308,0,0,0,0,0,0,0,0,25.97104147,25.62953801,22.56993765,23.21717353,8.11612698,0.040599785,22.58818457,9.888450639,0.671308644,35.08550658,0.673296318,0.663077161,10.5737945,5.602812037,5.597552181,69.69794644,1.049582487,1.04960367,35.96820007,5.483187144,5.483236861,30.5179498,2.781946741,2.782088405,46.2789449,2.593830614,2.6,41.00061658,51.63022607,51.65,22.60639605,2.248823644,2.192638246,69.42247435,4.408137963,4.408108577,100,12.54108881,12.5740409,100,10.00599938,9.991550382,76.5997508,7.073733115,7.082828216,56.40641913,3.311791359,3.311701432,72.74857424,25.29465005,25.3,57.13152149,6.289130567,6.289150868,0,0,0,24.08288106,60.3278952,60,13.1038363,59.63429842,60,35.95769471,49.40686878,50,30.55587585,47.57818912,50,69.42243607,50.03249919,50,57.1568896,52.93540796,50,72.75109479,47.83912041,47.83796313,56.37136302,47.83912041,50,70.06762891,50.22649538,50,1108.772606,-406.7357522,927.6237032,0,0,1,785.6788921,69.69530047,886.3012115,885,40.93222476,219.2910397,222.0436439,92.49292572,619.4017199,620,22.52932728,890.6173361,890.5121428,33.82649457,125.1426575,124.1,7.589548795,7.575448079,0.178,0.159758996,20.679,20.6415908,62.84,62.859371,8.726,8.495042631,5.867498455,5.8691776,23.747,23.76235491,0.181,0.18366924,0.006,0.007450757,102.91866,154.8255575,3.938,3.938696735,748.579,708.8679529,748.943,708.9384123,33.14464455,7.589351818,7.5,100,0.178,0.178,21.91179996,20.679,21.6,0,62.84,62.84,0,8.726,8.726,70.8368681,0.006,0.006,82.61681984,145.3845032,205.69414,42.08839891,148.5081136,148.5,44.41232131,139.8471837,140,100,121.5445477,136,22.60576019,44.3779127,44.5,0,70.88133367,70.86968211,57.20640337,24.87254871,25,46.54671878,25.0689054,25,70.8357076,114.1506726,117,31.10851972,49.70527049,50.72710398
1562109740000,23,4563.375,35.04984046,0,0,10.37243007,0,0,69.67211348,0,0,0,0,0,33.06691487,0,0,35.22918562,0,0,32.62774397,0,0,46.29337619,0,0,40.92276411,0,0,17.27193423,0,0,69.78015435,0,0,100,0,0,100,0,0,76.61194405,0,0,53.05178382,0,0,72.8160928,0,0,56.32124315,0,0,70.58162912,0,0,0,0,0,0,0,0,25.96306489,25.56904806,22.57228648,23.27982783,8.074064143,0.0407361,22.65383994,9.793435434,0.67254682,35.02320557,0.66924897,0.65964902,10.71563099,5.535385304,5.589363306,69.66249788,1.048107742,1.048109503,35.23692954,5.382239621,5.381983159,32.6091947,2.964206167,2.964270952,46.1111242,2.603561312,2.6,41.03021492,51.53798817,51.65,17.73071495,1.775899085,1.732302712,69.77724415,4.413333628,4.413353198,100,12.49298191,12.47840229,100,10.01334113,9.972132866,76.81592538,7.067822272,7.062140216,53.22741797,3.125911886,3.125856826,72.83105822,25.3030377,25.3,56.52488363,6.250255499,6.249938336,0,0,0,23.78619467,60.15273959,60,12.2638884,60.32738889,60,35.24767296,49.52679669,50,32.58662965,48.75722233,50,69.780221,50.21672665,50,56.49397879,48.58082987,50,72.82933924,48.13750963,48.13815943,53.21573314,48.137067,50,70.54233084,50.32943674,50,797.3157085,-718.2028872,634.6905311,0,0,1,785.7809257,69.67835248,886.1089038,885,40.11819093,221.1325747,221.259765,92.56080099,620.1717885,620,17.64911553,893.1770112,893.1795365,32.61903424,124.4475472,124.1,7.593088935,7.576586256,0.142,0.158719159,20.233,20.64181896,62.85,62.84913505,8.384,8.517795864,5.861977931,5.86019773,23.778,23.77100801,0.184,0.182495103,0.007,0.005448421,125.73944,123.4573711,3.931,3.947555619,724.703,733.109914,722.749,732.8865965,33.01904326,7.598730818,7.5,100,0.1465,0.1465,17.30281975,20.28875,21.6,0,62.84875,62.84875,0,8.42675,8.42675,70.60254095,0.006875,0.006875,83.55918803,145.6380073,205.7008686,42.27486459,148.4781391,148.5,44.24611824,139.9873106,140,100,121.9073736,136,23.25903996,45.12539737,44.5,0,70.76218977,70.76208396,58.51977641,25.66158032,25,46.59088369,25.04850727,25,70.60511886,116.0193449,117,33.5250868,50.58463714,48.92674897
1562109800000,21.33333333,4574.444444,34.97483533,0,0,10.2523673,0,0,69.68308285,0,0,0,0,0,33.12782965,0,0,34.49274005,0,0,33.90070231,0,0,46.10037905,0,0,40.99961305,0,0,18.81215277,0,0,69.47509347,0,0,100,0,0,100,0,0,75.47983355,0,0,52.05826385,0,0,72.32481891,0,0,51.39104644,0,0,69.90516285,0,0,0,0,0,0,0,0,25.88368914,25.43573117,22.49756626,23.18725127,8.090697091,0.041069316,22.54127973,9.695386481,0.673641274,35.01306704,0.666057231,0.662877048,10.47670734,5.608095437,5.601939007,69.68453831,1.050538662,1.050575341,34.53763321,5.281884321,5.28147983,33.8203965,3.078948072,3.0789613,46.18943615,2.599409781,2.6,41.00439824,51.63749066,51.65,18.7124847,1.891520745,1.906524353,69.49655376,4.41522515,4.415256738,100,12.51813072,12.51290065,100,10.00576589,9.997160367,75.39047151,7.01320816,6.991734363,52.07775848,3.048781662,3.048824103,72.3345361,25.30267084,25.3,51.53289129,5.683994729,5.684055989,0,0,0,23.91063069,59.94273449,60,12.81056728,59.71953682,60,34.51075606,49.54392429,50,33.87271083,49.2142993,50,69.49126898,49.70985907,50,51.50982118,47.13343175,50,72.33325104,49.4046761,49.4050475,52.05785689,49.40445975,50,70.88176268,50.17392477,50,578.1813338,-937.293108,500.1719534,0,0,1,784.8666897,69.67306358,885.6820593,885,41.16508398,220.917698,216.8821738,92.22149745,619.507749,620,18.78750161,889.7836892,889.8562087,33.24900546,123.4791305,124.1,7.5612783,7.553026641,0.130444444,0.160965371,20.54588889,20.65394544,62.802,62.84823723,8.684444444,8.525365672,5.825756793,5.824972963,23.76111111,23.79858754,0.181333333,0.185195017,0.006111111,0.004617153,155.1197156,81.81102647,3.944333333,3.941823186,710.4585556,764.9959058,711.4503333,764.9879987,33.12605176,7.564348353,7.5,100,0.130444444,0.130444444,19.04867748,20.54588889,21.6,0,62.802,62.802,0,8.684444444,8.684444444,69.91131159,0.006111111,0.006111111,82.75706302,145.7384678,205.6507067,42.06971183,148.8529955,148.5,43.37525744,140.2966402,140,100,121.4955297,136,23.039267,44.19909825,44.5,0,70.79550807,70.79540077,58.23309194,24.71327315,25,46.88307735,25.24677025,25,69.91203632,119.892418,117,33.76451812,49.0965979,49.87975329
