MSFT_-ve,MSFT_open,MSFT_high,MSFT_low,MSFT_close,MSFT_volume,MSFT_open_diff1,MSFT_+ve__S__0,MSFT_+ve__S__1,MSFT_+ve__S__2
0,-0.4072032941798418,-0.40242259243056744,-0.4036886526067228,-0.4008656625899875,0.39132730672533367,-0.7734696620383461,1,0,0
0,-0.38921440450925215,-0.3944402611497405,-0.3837605108267756,-0.38494124110974814,1.1880860438496104,-0.5837988827416466,0,1,0
1,-0.3759439121293089,-0.3801570144248554,-0.37810924673992496,-0.3875953113564548,-0.4767330932001631,2.0834464511182564,0,0,1
1,-0.42902588164908173,-0.43142262167100276,-0.428375753617702,-0.4277012617511317,1.0855148807795052,-0.24002059526637232,1,0,0
0,-0.4243074843584352,-0.4340589879655877,-0.4536577245325604,-0.4619092782642384,1.0516379216483607,1.5499973843462742,1,0,0
0,-0.46411896149826476,-0.4390387909664706,-0.4551448992922579,-0.43271450555046637,0.8901621955850664,-1.2239377628680201,0,1,0
0,-0.4349238782623897,-0.44021050931961947,-0.442355196358859,-0.43595836918532993,0.8281600248130552,0.19859308185726018,1,0,0
1,-0.4411167747063632,-0.44782667861508724,-0.4441398060704961,-0.44834403033662723,0.2527151937291909,0.08004884479681876,0,1,0
1,-0.44436067284368264,-0.4437256643790661,-0.4358116274161898,-0.4456899600899206,0.46672354687035744,0.6727700300990176,1,0,0
1,-0.4623495625142722,-0.46510952432403363,-0.4801294352551768,-0.4683970055339657,2.439732984661525,-0.192602900442189,1,0,0
1,-0.4588107645462875,-0.4607155804997253,-0.46644742746595935,-0.4719357658629077,1.5551075519640274,0.4001182848600098,0,1,0
1,-0.4700169581115729,-0.4548569887339807,-0.46644742746595935,-0.4748847328036928,2.315812001776782,1.8700668244094567,1,0,0
1,-0.5177907306793682,-0.49791763821220275,-0.5101703654010672,-0.5049641955997005,2.0310388156001546,0.02077672626659803,0,1,0
0,-0.5195601296633606,-0.5119782584499897,-0.5238523731902847,-0.5067335757641714,3.000533366483186,-1.0816846783954912,0,1,0
1,-0.49390384439547047,-0.47360448238436315,-0.4917293983808177,-0.4678072121458086,3.6021494822344082,-3.0732278610108748,1,0,0
0,-0.41870438757579254,-0.4255640299052582,-0.4694217769853545,-0.47694900966224235,4.98096505929659,2.178281840766598,0,0,1
1,-0.47414555574088835,-0.4812206516798309,-0.48280634982263226,-0.4834367369319695,1.1140135392139434,0.15117538703308528,0,0,1
1,-0.4791588528622003,-0.4873721730338627,-0.48488839448620885,-0.4869754972609115,0.6806818848159564,0.29342847150560997,0,0,1
1,-0.48771094795149694,-0.4900085393284478,-0.4938114430443943,-0.4987713650240517,1.9613909885990377,0.7201877249231967,0,1,0
1,-0.5068794369447482,-0.491766116858171,-0.503626796458398,-0.4869754972609115,1.8683493874577524,0.9572761990440753,1,0,0
1,-0.5319459225513077,-0.4768267078555226,-0.547349734393506,-0.550384184421672,8.120138799981842,0.6253523352748427,1,0,0
0,-0.5487552128992357,-0.5509378936921906,-0.5515138237206592,-0.5580456005338316,2.4137284173127265,0.6372067589808843,1,0,0
0,-0.5658594030778291,-0.5737864015785941,-0.5878008878572792,-0.5910740302706244,2.998422725230232,0.696478877511105,1,0,0
1,-0.5844380924097495,-0.5910692472875404,-0.6056767284688438,-0.6072933484449423,3.0244806421209693,0.9572761990440753,1,0,0
1,-0.6095045780163089,-0.6124531072325078,-0.6110008141085611,-0.6126014889383554,1.2256107779108212,-0.2755838663845014,0,1,0
0,-0.6039014812336662,-0.5998571349361571,-0.5985085461271016,-0.594317893905488,1.3796675832982497,-0.3585648323268053,1,0,0
1,-0.5962340856363657,-0.6001500645244444,-0.6005905907906782,-0.6078831418330993,0.7170429319936268,0.6253523352748427,0,0,1
1,-0.6130433759842937,-0.6118672480559334,-0.6068367247814079,-0.6102423153857273,0.6854533344731087,-0.6312165775658214,1,0,0
0,-0.5985932842816889,-0.6060086562901889,-0.612190553916319,-0.61761473273769,0.6886242978720968,0.7201877249231967,0,1,0
0,-0.6177617732749402,-0.6229985724108479,-0.6166520781954117,-0.6161402492672975,1.5153754806050985,-0.6075077301537339,0,0,1
1,-0.6039014812336662,-0.6024935012307422,-0.6154623383876536,-0.6196790095962396,1.706110096075459,0.4001182848600098,1,0,0
0,-0.6151076747989516,-0.619190487763114,-0.6380673947350565,-0.6320646707475368,2.604012896022978,0.6490611826869301,1,0,0
1,-0.6325067648082104,-0.6235844315874225,-0.6297392160807501,-0.6273463236422807,2.0794835340269655,-0.15703962932405993,0,1,0
1,-0.6298526663322218,-0.6054227971136145,-0.6240879519938994,-0.6114219021620414,2.0444462223586517,-0.5837988827416466,0,0,1
0,-0.6165821739522785,-0.6106955297027845,-0.6112982490605005,-0.6149606624909834,0.9199712521433767,0.15117538703308528,0,0,1
1,-0.6215954710735905,-0.6227056428225607,-0.6202212976186858,-0.6246922533955742,1.180163636871697,0.2578652003874767,1,0,0
0,-0.6292628666708908,-0.6355945447071987,-0.6434212238699676,-0.646222661030246,2.32746220799767,0.5660802167446262,0,0,1
0,-0.644597657865492,-0.6484805172959537,-0.6478827481490602,-0.6524125426389539,0.9648115421429467,0.2104475055633018,0,0,1
0,-0.6510854541401309,-0.6414531364729432,-0.6452058335816047,-0.6347187409942434,1.3109600419738043,-0.9157227465108749,0,1,0
1,-0.6295577665015564,-0.6186046285865395,-0.623195647138081,-0.6190921651750233,1.96329823472335,-0.41783695085702605,0,0,1
0,-0.6204158717509288,-0.625634938705433,-0.6291443461768711,-0.6353085343824004,1.451072610836976,0.8031686908655006,0,1,0
0,-0.6416486595588379,-0.6285642345883052,-0.6344981753117823,-0.6264616335600451,0.9999322124705399,-0.6312165775658172,0,0,1
0,-0.6271985678562332,-0.6229985724108479,-0.6217084723783834,-0.621153493066632,0.8191272804935404,-0.7260519672141712,0,1,0
1,-0.6103892775083051,-0.5913621768758276,-0.6029700704061943,-0.5848811996949758,1.704916400074578,-1.271355457692195,0,1,0
1,-0.5800145949497685,-0.5869682330515194,-0.5982111111751621,-0.6040494848100787,0.9464559653696248,1.0046938938682501,0,0,1
0,-0.6062606798789895,-0.6016147124658806,-0.6095136393488635,-0.6043443815041571,1.2318226652003215,-0.26372944267845555,0,1,0
0,-0.6009524829270122,-0.601028853289306,-0.624980256849718,-0.6238075633133386,1.9207886528372318,1.6329783502885782,1,0,0
1,-0.6428282588814995,-0.6092308817613483,-0.6356879151195404,-0.6137810757146694,1.2297520361038214,-1.6744058636976902,0,0,1
1,-0.6024269820803391,-0.5872172232015633,-0.5943444567999484,-0.5807526459778766,1.2032506511457173,-0.7912512975974128,0,0,1
1,-0.5839957426637513,-0.584038937168647,-0.595831631559646,-0.6043443815041571,0.46125188447525817,-0.09184029894081418,0,1,0
1,-0.5829635932564226,-0.5904833881109659,-0.5863137130975817,-0.5890097534120748,0.05135735072026471,0.3052828952116516,0,0,1
1,-0.5918105881763845,-0.5992712757595827,-0.6029700704061943,-0.6061137616686283,-0.0580392193716371,0.6016434878627552,0,0,1
1,-0.6080300788629818,-0.6162611918802419,-0.6142725985798957,-0.621153493066632,0.009524641147495039,0.24601077668143506,0,1,0
0,-0.6154025746296169,-0.6180187694099651,-0.6193289927628673,-0.6252820467837312,0.05452497977288157,0.3645550137418765,0,1,0
0,-0.6257240687029061,-0.6133318959973695,-0.6190315578109278,-0.6114219021620414,-0.02761330873465932,-1.176520068043841,0,1,0
1,-0.5977085847896928,-0.5855035851100832,-0.5955341966077066,-0.5783964213921894,0.6064326598226171,-0.9275771702169208,0,1,0
1,-0.5758859973204528,-0.5843318667569343,-0.5845291033859447,-0.5884199600239178,0.06304090040486418,0.5542257930385803,0,0,1
0,-0.5909258886843884,-0.5919480360524021,-0.5904778024247348,-0.5931383071291739,-0.2883325201896255,-0.6312165775658214,0,0,1
0,-0.5764757969817836,-0.584038937168647,-0.5836367985301261,-0.5884199600239178,-0.10603713538471055,0.6727700300990176,0,1,0
0,-0.5944646866523732,-0.6013217828775933,-0.5982111111751621,-0.6005107244811366,-0.09587071329899599,0.1007940862823979,1,0,0
1,-0.5982246594933571,-0.6001500645244444,-0.5982111111751621,-0.5963821707640375,-0.05899951112653568,-0.07109505745523924,0,0,1
0,-0.5977085847896928,-0.5896045993461043,-0.5904778024247348,-0.5898944434943104,0.5996105871471916,-0.09776751079384341,0,0,1
1,-0.596528985467031,-0.601028853289306,-0.6080264645891659,-0.6143708691028263,0.22556694557507875,0.6964788775111093,1,0,0
1,-0.6151076747989516,-0.6215339244694119,-0.6163546432434722,-0.6208585963725536,-0.13973070546544045,0.11561211591494781,0,0,1
1,-0.6192362724282672,-0.616554121468529,-0.6133802937240771,-0.6152555591850619,-0.4434263072984896,-0.5600900353295549,0,0,1
0,-0.6065555797096548,-0.5998571349361571,-0.6029700704061943,-0.5946127905995665,0.21668758118863798,-0.7497608146262587,0,1,0
1,-0.5891564897003959,-0.5913621768758276,-0.5875034529053398,-0.5866505798594468,0.037829907492405106,-1.081684678395487,0,1,0
0,-0.5635002044325059,-0.5690995281659985,-0.5663855713176346,-0.5636486377213232,0.8686023119490447,-0.29929271379658884,0,1,0
0,-0.5573073079885323,-0.5544530487516373,-0.5512163887687196,-0.551262976570026,0.2268339971961255,-0.5600900353295549,0,0,1
1,-0.5446266152699201,-0.551523752868765,-0.5556779130478122,-0.5562762203693606,0.6594921136271351,0.1630298107391269,0,0,1
0,-0.5499348122218973,-0.5292611041589359,-0.5458625596338084,-0.5208886170799398,1.6919391239979624,-1.449171813282853,1,0,0
0,-0.5151366322033796,-0.5105136105085535,-0.5202831537670105,-0.5105672327871921,2.2609520009318294,1.858212400703415,0,0,1
1,-0.5626155049405096,-0.560604570105669,-0.566683006269574,-0.5686618815206579,3.253860332033256,0.2104475055633018,0,1,0
1,-0.5691033012151485,-0.5768621622556099,-0.5898829325208559,-0.5934332038232525,1.6626468911271843,1.194364673164954,0,0,1
0,-0.6000677834350159,-0.5951702615235616,-0.5991034160309806,-0.6072933484449423,0.9044365324000694,-0.9987037124531831,0,1,0
0,-0.5764757969817836,-0.5831601484037853,-0.5886931927130978,-0.5860607864712898,0.6140349695488975,-0.21631174785428064,1,0,0
0,-0.5723471993524679,-0.5679278098128496,-0.5821496237704287,-0.5869454765535252,1.3726254437623266,0.4593904033902263,1,0,0
1,-0.5850278920710803,-0.5898975289343915,-0.5845291033859447,-0.5851760963890543,0.7329277581059076,0.08004884479682296,0,1,0
1,-0.5882717902083998,-0.5852106555217959,-0.5860162781456423,-0.5816373360601121,0.13378906170846905,-1.0816846783954912,0,0,1
1,-0.5626155049405096,-0.5682207394011369,-0.5687650509331507,-0.5701363649910504,0.7777680481054776,0.03263114997264386,1,0,0
1,-0.5646798037551675,-0.5644126547534029,-0.5628163518943604,-0.5657129145798728,0.63758212362214,-0.050349815969664306,0,0,1
0,-0.5646798037551675,-0.5565035558696478,-0.5565702179036307,-0.5503753375208498,0.19162663386288184,-0.6786342723899963,0,0,1
1,-0.549050112729901,-0.5579682038110839,-0.5571650878075097,-0.5639435344154018,1.1313254655730873,0.6490611826869301,0,0,1
1,-0.5664492027391599,-0.5752510495200303,-0.5753086198758199,-0.5795730592015627,0.40033004192750793,0.6727700300990176,0,0,1
1,-0.5844380924097495,-0.5922409656406894,-0.5955341966077066,-0.6002158277870581,0.9389136738780255,0.518662521920447,0,0,1
1,-0.5985932842816889,-0.5998571349361571,-0.6086213344930449,-0.6152555591850619,0.41733854276687493,0.566080216744622,0,0,1
1,-0.6139280754762899,-0.61010967052621,-0.6089187694449845,-0.6087678319153348,0.15319162324234015,-0.014786544851531032,1,0,0
0,-0.6148127749682861,-0.6209480652928374,-0.6157597733395932,-0.621153493066632,0.042744734043518015,0.18673865815121435,1,0,0
0,-0.6207107715815942,-0.6159682622919546,-0.6127854238201981,-0.6096525219975703,-0.009144364184717408,-0.6549254249779046,1,0,0
1,-0.6056708802176587,-0.613917755173944,-0.6130828587721376,-0.6173198360436115,0.15703945895467686,0.423827132272093,1,0,0
0,-0.6174668734442748,-0.6106955297027845,-0.6101085092527425,-0.613486179020591,0.0030159970309601766,-0.2518750189724097,1,0,0
0,-0.6124535763229629,-0.61010967052621,-0.6083238995411054,-0.6131912823265124,0.5265083773055368,0.056339997384731305,0,1,0
1,-0.6151076747989516,-0.6200692765279757,-0.6276571714171736,-0.6285259104185947,0.9809531129258081,0.29342847150560997,0,1,0
0,-0.6236597698882482,-0.6215339244694119,-0.6359853500714798,-0.6429758484284416,1.3006602460332426,0.7794598434534132,0,0,1
0,-0.6443027580348265,-0.6411602068846559,-0.6380673947350565,-0.636193224464636,1.0656121672899577,-0.5956533064476881,1,0,0
1,-0.6307373658242179,-0.621826854057699,-0.626169996657476,-0.6137810757146694,0.9487766704439631,-0.37041925603285114,1,0,0
1,-0.622775070396252,-0.625634938705433,-0.6294417811288107,-0.6376677079350285,1.0300480288949982,0.696478877511105,0,0,1
1,-0.6413537597281724,-0.6221197836459863,-0.6344981753117823,-0.6258718401718881,0.9944738874609254,-0.643071001271863,1,0,0
1,-0.6266087681949022,-0.6323723192360391,-0.640744309302512,-0.6485788856159331,0.39085382954062675,0.48309925080231797,0,0,1
0,-0.6398792605748455,-0.6145036143505184,-0.6383648296869959,-0.6155504558791405,2.21359094507565,-1.4847350844009863,0,0,1
0,-0.6041963810643316,-0.5846247963452215,-0.5994008509829202,-0.5910740302706244,2.812866349674307,-0.5245267642114259,0,1,0
0,-0.5924003878377154,-0.5980995574064338,-0.595236761655767,-0.5952025839877235,0.9039463834835065,-0.03849539226361848,1,0,0
1,-0.5926952876683809,-0.5978066278181465,-0.5907752373766744,-0.599036241010744,-0.11176887679676148,0.47124482709627213,0,1,0
1,-0.6056708802176587,-0.6054227971136145,-0.6005905907906782,-0.6090627286094132,0.06898937433104153,0.008922302560552202,1,0,0
1,-0.6071453793709856,-0.595756120700136,-0.6044572451658918,-0.5952025839877235,0.48111458580835154,0.18673865815121857,0,0,1
0,-0.6130433759842937,-0.6036652195838911,-0.6112982490605005,-0.6158453525732189,1.6628936327586514,-0.014786544851535244,1,0,0
0,-0.6139280754762899,-0.6186046285865395,-0.6205187325706254,-0.6235126666192602,0.317981689598583,0.4001182848600098,0,1,0
1,-0.6251342690415753,-0.6303218121180285,-0.6288469112249315,-0.6305901872771443,0.587163472143593,0.06819442109077292,0,0,1
1,-0.6280832673482293,-0.6109884592910717,-0.6214110374264439,-0.6123065922442769,0.5558839688355942,-0.22816617156032226,0,1,0
1,-0.6236597698882482,-0.6247561499405713,-0.6218571898543531,-0.6300003938889873,0.6482086855070768,0.2697196240935225,0,0,1
0,-0.6316220653162141,-0.6332511080009008,-0.6303340859846291,-0.6335391542179294,0.8616435310724011,-0.014786544851531032,1,0,0
1,-0.6325067648082104,-0.6312006008828902,-0.6294417811288107,-0.6370779145468713,0.3408286309338785,0.8624408093957213,1,0,0
0,-0.6552140517694465,-0.6599077005350383,-0.6773645005853045,-0.6851460756816681,1.2357171817618546,1.1706558257528623,1,0,0
1,-0.6855887343279831,-0.6862713634808886,-0.6856569870453779,-0.6821971087408829,-0.3512483018673388,-0.3467104086207637,0,0,1
1,-0.6782162385613479,-0.6777764054205591,-0.6901185113244707,-0.6807226252704904,0.7975373877401781,0.18673865815121857,1,0,0
0,-0.6841142351746561,-0.6833420675980164,-0.6883339016128335,-0.6860307657639035,0.5983301981406602,0.12746653962099364,1,0,0
0,-0.6885377326346371,-0.6935946031880692,-0.6981492550268374,-0.704314360796771,0.22163575120346266,0.6253523352748427,1,0,0
0,-0.7053470229825651,-0.6988673357772393,-0.7040979540656276,-0.6978266335270439,0.34083196528024967,0.03263114997264386,0,0,1
0,-0.707411321797223,-0.699746124542101,-0.7073697385369622,-0.703724567408614,0.7310171776352239,-0.050349815969664306,0,0,1
1,-0.707411321797223,-0.6947663215412182,-0.701421039498172,-0.7066735343493991,0.12028495890520768,0.1630298107391269,0,0,1
1,-0.7127195187492003,-0.6704531657133784,-0.7055851288253252,-0.6771838649415484,1.5041420676806077,-1.4017541184586781,0,0,1
0,-0.6791009380533441,-0.6514127424747088,-0.6761390685833136,-0.644450331898834,1.1487374223233666,-1.8403677955823021,1,0,0
0,-0.6345710636228682,-0.6332511080009008,-0.640744309302512,-0.6367830178527929,1.6310739653385222,1.4907252658160492,1,0,0
1,-0.6729080416093707,-0.6754329687142613,-0.700231299690414,-0.6857358690698251,3.4233151489627733,0.8031686908655048,1,0,0
1,-0.6941408294172798,-0.6909582368934841,-0.6892262064686521,-0.6875052492342961,1.3686975837370818,-0.477109069387251,0,0,1
1,-0.6835244355133252,-0.6645945739476339,-0.6782211132468902,-0.6689267575073502,1.0603238939452733,-0.24002059526636388,0,1,0
0,-0.6788060382226788,-0.684220856362878,-0.6904159462764101,-0.6981215302211223,1.1164676181431288,0.44753597968418046,0,0,1
1,-0.6911918311106258,-0.6827562084214419,-0.688631336564773,-0.6768889682474698,0.3692305933235527,-0.37041925603285114,0,1,0
1,-0.6832295356826599,-0.6859784338926014,-0.6933902957958052,-0.6963521500566513,0.40342431535995893,0.43568155597813885,1,0,0
1,-0.6953204287399414,-0.6836349971863035,-0.6916056860841683,-0.6783634517178624,0.6255051210657417,-0.8327417805685668,0,1,0
1,-0.6758570399160247,-0.6748471095376869,-0.6767339384871928,-0.6748246913889203,0.14567600652171023,0.34084616632978487,0,0,1
1,-0.6855887343279831,-0.6809986308917185,-0.6823852025740433,-0.6898644227869242,0.42853861222765394,-0.16889405303010155,1,0,0
0,-0.6826397360213291,-0.690665307305197,-0.701421039498172,-0.6981215302211223,1.1707374396803836,0.6490611826869301,0,1,0
1,-0.7000388260305879,-0.7025289556308295,-0.700231299690414,-0.7028398773263784,0.43278323515816053,-0.41783695085703026,1,0,0
0,-0.6908969312799603,-0.6809986308917185,-0.688631336564773,-0.6754144847770773,1.2233334193393082,-1.3069187288103241,0,1,0
0,-0.6596375492294275,-0.6552208271224427,-0.6624570607940963,-0.6515278525567183,1.5985274104094767,-0.2518750189724097,0,1,0
1,-0.6546242521081157,-0.6379379814134964,-0.6520468374762134,-0.6406166748758135,1.1655892088832884,-0.5837988827416466,0,0,1
1,-0.6413537597281724,-0.6238773611757096,-0.6383648296869959,-0.6187943195140041,1.1071814634994046,-0.6549254249779046,1,0,0
0,-0.6263138683642369,-0.6188975581748268,-0.624385386945839,-0.6255769434778097,0.7047158534593904,0.044485573678685476,0,1,0
0,-0.62867306700956,-0.6200692765279757,-0.6267648665613551,-0.6190892162080825,0.5069624388777051,-0.3941281034449386,1,0,0
0,-0.6201209719202634,-0.6159682622919546,-0.6214110374264439,-0.6252820467837312,0.11858444225590811,0.24601077668143506,0,1,0
1,-0.6274934676868985,-0.6224127132342735,-0.6273597364652341,-0.6252820467837312,0.07080659310333226,-0.2400205952663681,1,0,0
0,-0.622775070396252,-0.6262207978820075,-0.6267648665613551,-0.6282310137245163,-0.011381710599776268,0.18673865815121435,1,0,0
0,-0.62867306700956,-0.6291500937648796,-0.6276571714171736,-0.6317697740534582,-0.31778146733984886,0.23415635297539344,1,0,0
0,-0.6357506629455298,-0.6379379814134964,-0.6359853500714798,-0.642680951734363,-0.24260195970895151,-0.0444226041166435,1,0,0
0,-0.6358981128608625,-0.6429177844143793,-0.638959699590875,-0.6435656418165986,-0.20378016490935347,0.4653176152432471,1,0,0
1,-0.6487262554948076,-0.6531703200044321,-0.6481801831009998,-0.6468095054514622,-0.13319205223156502,-0.20445732414823484,0,0,1
1,-0.6448925576961573,-0.6341298967657626,-0.6374725248311774,-0.6273463236422807,0.010725005841118273,-0.5008179167993342,1,0,0
1,-0.633686364130872,-0.6353016151189114,-0.6303340859846291,-0.6326544641356938,0.12578996476401869,-0.014786544851531032,0,1,0
0,-0.6345710636228682,-0.6388167701783581,-0.638959699590875,-0.6441554352047556,-0.09450696563318516,0.23415635297538923,1,0,0
1,-0.6416486595588379,-0.6367662630603476,-0.640149439398633,-0.635603431076479,-0.4545863646028145,-0.37041925603285114,0,0,1
0,-0.633686364130872,-0.6303218121180285,-0.626169996657476,-0.6243973567014957,0.025469485494456986,-0.13333078191197248,0,0,1
1,-0.6316220653162141,-0.6370591926486348,-0.6354529415075081,-0.6435656418165986,0.10425675589896635,-0.03256818041059767,0,1,0
1,-0.6320644150622122,-0.6376450518252091,-0.6422314840622096,-0.6491686790040901,0.6158688600530441,0.7261149367762133,1,0,0
0,-0.6513803539707962,-0.6546349679458683,-0.6487750530048788,-0.6550666128856604,0.3173948446372561,0.32306453077072245,0,0,1
0,-0.6606696986367564,-0.6631299260061978,-0.6633493656499148,-0.6712859310599781,0.6179594952277713,0.7379693604822591,0,0,1
0,-0.6802805373760058,-0.6827562084214419,-0.6847646821895594,-0.6919286996454738,1.1568999022400046,-0.26372944267845555,0,1,0
1,-0.6749723404240285,-0.6795339829502824,-0.6835749423818014,-0.6780685550237838,0.48354865865930974,-0.03849539226361848,0,0,1
1,-0.675267240254694,-0.6716248840665273,-0.6722724142081,-0.6786583484119408,1.2712846545031853,-0.4296913745630719,0,0,1
1,-0.665830445673401,-0.6640087147710595,-0.6663237151693099,-0.6686318608132716,0.9154832219277742,0.44753597968418046,0,0,1
1,-0.6782162385613479,-0.646432939473826,-0.672867284111979,-0.6420911583462061,0.8437414254055591,-1.2832098813982367,0,1,0
1,-0.6475466561721459,-0.6382309110017838,-0.6458007034854837,-0.6338340509120078,0.9342755980757202,1.194364673164954,0,0,1
1,-0.6785111383920134,-0.6748471095376869,-0.6880364666608941,-0.6819022120468045,2.138014650226583,0.3764094374479181,0,1,0
0,-0.6891275322959679,-0.6930087440114947,-0.7183748317587241,-0.7237775426059524,1.9793797872715304,1.052111588692425,0,0,1
0,-0.7165532165478504,-0.7082410826024305,-0.73294914440376,-0.7034296707145354,2.823609613682235,-1.9114943378185687,1,0,0
0,-0.670253943133382,-0.6774834758322719,-0.748118326952675,-0.7063786376553205,2.911462971869971,0.12746653962099785,0,0,1
1,-0.6746774405933632,-0.6798269125385696,-0.6939851656996843,-0.6993011169974364,1.9205485798985071,0.7083333012171509,1,0,0
0,-0.6935510297559491,-0.6865642930691758,-0.6898210763725311,-0.6898644227869242,1.0883824186587163,-0.33485598491472207,0,0,1
1,-0.6864734338199793,-0.6634228555944851,-0.6814928977182249,-0.6636186170139371,1.6203173639451096,-0.46525464568120517,0,1,0
0,-0.6761519397466901,-0.6435036435909538,-0.6695954996406445,-0.6403217781817351,1.7717233639674534,-0.9631404413350498,1,0,0
0,-0.653444652785454,-0.6405743477080814,-0.7032383670545224,-0.710802088066498,2.8933574710744874,1.336617757637483,0,1,0
1,-0.6879479329733064,-0.6689562955172308,-0.6874415967570151,-0.6612594434613089,1.9867353553663438,-0.5363811879174675,0,1,0
0,-0.6758570399160247,-0.6736753911845379,-0.6826826375259829,-0.6742348980007633,1.5408365494953957,-0.26965665453147636,0,0,1
0,-0.6704013930487148,-0.6461400098855388,-0.6666211501212495,-0.6721706211422137,2.223363914289566,0.8209503264245672,1,0,0
1,-0.692076530602622,-0.6894935889520482,-0.7290824900285464,-0.7137510550072832,3.293195616174015,3.1859078557803415,1,0,0
1,-0.7725841843742772,-0.7389986893725891,-0.777861822146626,-0.7697814268821994,4.13425114483936,-1.0757574665424705,0,0,1
1,-0.7470753490217198,-0.7504229433157908,-0.7906515250800249,-0.7907190921617734,2.8121861430145874,2.2908988659740226,0,0,1
0,-0.8053180655781371,-0.796119959088598,-0.8328872882554353,-0.814310827688054,6.030457248316868,-4.614302942796597,0,1,0
0,-0.6917816307719565,-0.6971097582475159,-0.7451439774332799,-0.7376376872276422,3.9367344688500285,2.1545729933545146,0,0,1
0,-0.7466329992757217,-0.7404633373140252,-0.778456692050505,-0.7801028111749472,2.1897136907116614,0.9513489871910545,0,1,0
1,-0.7715520349669484,-0.7422150562519828,-0.8132565814274277,-0.7349836169809356,3.785785274280536,-0.7971785094504378,0,1,0
0,-0.7529733456350278,-0.7152713927213239,-0.7537695910395258,-0.7426509310269769,2.86968361183914,-0.8031057213034544,0,0,1
0,-0.7342472063877747,-0.725816857899664,-0.7626926395977109,-0.7193540921947749,1.5296498174201014,-0.16889405303010577,0,0,1
1,-0.7312982080811207,-0.7182006886041961,-0.7549593308472837,-0.7594600425894518,1.7597630635340464,1.4433075709918786,0,0,1
1,-0.7684555867449616,-0.7753219583202051,-0.8254514144569476,-0.8134261376058184,3.415906231326021,1.7159593162308862,0,1,0
1,-0.8123956615141067,-0.7890896489697047,-0.825748849408887,-0.7901292987736164,3.573264039620913,0.5305169456264929,1,0,0
1,-0.8268457532167116,-0.7811805500859496,-0.8239642396972501,-0.8007455797604426,3.5447753842255887,-0.7734696620383503,0,0,1
0,-0.8088568635461219,-0.8075442130317998,-0.8218821950336734,-0.8237475218985661,2.3365483018591235,-0.014786544851531032,0,0,1
0,-0.8097415630381181,-0.7709280144958967,-0.8123642765716091,-0.7671273566354928,2.8835444897041174,-1.8166589481702147,1,0,0
0,-0.765801488268973,-0.7486653657860676,-0.7719131231078359,-0.770076323576278,2.1370843675890248,-0.7141975435081296,0,0,1
0,-0.7492870977517103,-0.7513017320806527,-0.7811336066179606,-0.7809875012571827,1.590958444146908,1.324763333931437,1,0,0
1,-0.7834954781088972,-0.7797159021445134,-0.7891643503203274,-0.7898344020795379,1.5153421371413867,-0.7616152383323003,1,0,0
0,-0.765801488268973,-0.7577461830229715,-0.7668567289248641,-0.7544467987901171,0.8173900860341579,-0.287438290090543,0,0,1
1,-0.759903491655665,-0.7671199298481628,-0.7912463949839039,-0.7972068194315006,1.1193718338324228,1.6803960451127529,1,0,0
0,-0.8029588669328138,-0.8040290579723531,-0.8266411542647056,-0.8325944227209214,1.597183668821893,0.6016434878627552,1,0,0
1,-0.819178357619411,-0.8198472557398633,-0.8224770649375525,-0.814310827688054,0.7884913060351786,-0.6727070605369713,0,1,0
0,-0.8036961165094774,-0.8072512834435126,-0.8168258008507018,-0.8202087615696241,0.6501326033632451,0.607570699715776,0,1,0
1,-0.8200630571114073,-0.8268775658587566,-0.8287231989282822,-0.8231577285104091,1.0138331024919711,0.423827132272093,1,0,0
0,-0.8318590503380234,-0.8356654535073734,-0.8438923814771971,-0.8496984309774748,1.4188828309696464,0.8268775382775923,0,0,1
1,-0.8536816378072634,-0.8283422138001928,-0.8896973640758817,-0.8216832450400167,3.3611862730286575,-0.5363811879174675,1,0,0
1,-0.8415907447499817,-0.8257058475056078,-0.8626307834493864,-0.856775951635359,1.634354962167759,0.9217129279259421,1,0,0
0,-0.8657725308645449,-0.8579281022172026,-0.8775025310463618,-0.8785983069971685,1.6565116938042213,0.23415635297538923,1,0,0
0,-0.8728501268005145,-0.8749180183378616,-0.8893999291239422,-0.8697514061748132,2.0458799912982575,-0.20445732414823484,0,1,0
0,-0.8690164290018644,-0.8664230602775321,-0.9042716767209177,-0.9089726664872546,1.847286321431036,1.7455953754959987,0,0,1
0,-0.913693753347673,-0.8989382445774141,-0.9265792981163808,-0.931384815237221,3.0650663061509196,0.062267209237752114,0,0,1
0,-0.9164953017389944,-0.8737462999847128,-0.9123024204232844,-0.8679820260103422,3.6552156047316684,-3.4170061484861534,1,0,0
1,-0.8327437498300196,-0.837715960625384,-0.8656051329687814,-0.8588402284939085,1.5117710521778576,1.2892000628133038,1,0,0
0,-0.8660674306952103,-0.8451534428719966,-0.8602513038338702,-0.8440953937899832,1.0693099574155915,-0.643071001271863,1,0,0
0,-0.8513224391619401,-0.855877595099192,-0.8516256902276245,-0.8520576045301028,-0.6321236371360618,0.3704822255948973,0,0,1
0,-0.8617913831505619,-0.8664230602775321,-0.893772222917453,-0.8995359722767424,1.0680295684090602,0.9987666820152294,0,1,0
0,-0.8878900181644502,-0.8851705539279145,-0.8950511932107929,-0.8836115507965031,1.0696934072482767,0.35270059003583065,0,1,0
